tweet_id,tweet_text,Misogyny
8.95E+17,คนที่ศีลธรรมวาสนาบารมีเสมอกันหรือเท่าเทียมกันจึงอยู่ร่วมกันได้😊  ส่วนพวกกระหรี่แมงดาก็เหมาะกันดีไร้ศีลธรรมพอๆกันค่ะ,0
8.98E+17,นี่คนหรือแมงดาคะ??😕😕😡,0
8.99E+17,ที่ปวดหัวอยู่ตอนนี้เพราะยำไข่แมงดารึเปล่านะ ?? สงสัย,0
9.03E+17,อยากกิน ไส้อั่ว กับ น้ำพริกหนุ่มแมงดา,0
8.96E+17,ผช  เหี้ยไร บล็อกไลน์ ผญ คือมึงมันปอดแหกขี้กากมากไม่ใช่แค่ขี้กากนะ แมร่งงขี้ไก่ขี้กาแมงดาควายยยย กูสูนนนนน😠😠😤😤,0
8.89E+17,,0
9.03E+17,อีผีเปรตเป้นไข้เลือดออกตายห่า,0
9.03E+17,มึงสิร่านอิเด็กเปรต เอาเวลาว่างไปฝึกเล็มหมออ้อยไป,1
9.03E+17,ออกไปแล้วก็ออกไปเลยไหม อย่ามาทำเหมือนสัมภเวสีคอยเกาะขอส่วนบุญคนอื่น มันสร้างความเดือดร้อนให้กับคนดีๆเขาไหม? เป็นเปรตเหรอ ชอบขอส่วนบุญ,0
9.03E+17,TWEET_NOT_FOUND,0
9.01E+17,,0
8.99E+17,,0
8.99E+17,ปกตินี่ก็จัดอยู่ในเณฑ์สูงอยู่แล้วมาเนี่ยเหมือนเปรตเลย,0
9.00E+17,รถเมล์เห้ กูกดกริ่งแล้วจอดเลยบ้านกูไปเป็นสามสี่ซอย อีห่าเปรต,0
9.03E+17,,0
8.86E+17,ฝรั่งบ้านั่นถ้ายังเด็กอยู่นี่เด็กเปรตนะแต่โตแล้วไงไม่มีความคิดหรอ ประสาทหรอ จิตไม่ปกติหรอ,0
9.03E+17,กูละรำคาญคนที่ขึ้นเครื่องมาแล้วมานั่งผิดที่นั่งที่ที่กูจองไว้แล้วยังหาว่าที่ของตัวเอง เปรต,0
9.03E+17,,0
9.03E+17,งงใจคนที่ทำดีก็แซะ ไม่ทำก็แซะ อีเปรตไหนจะเอายังไงว่ามา ต้องโตมากับสังคมแบบไหนวะ รำคาญเว่อร์,0
8.98E+17,อีห่า เสร่อไร้มารยาท อีเปรต โว้ยๆๆๆๆๆๆๆ กูจะเหยียบๆๆๆๆมึง สัด,0
9.03E+17,,0
9.03E+17,TWEET_NOT_FOUND,0
9.03E+17,,0
8.99E+17,อีผีเปรต เสือกยุแบบนี้ไงไม่มีไคเอา มดลูกขึ้นหนิมละมึง,1
9.03E+17,,0
8.92E+17,,0
8.99E+17,TWEET_NOT_FOUND,0
8.92E+17,อีเด็กข้างบ้านนี่ก็แหกปากดีจัง กูหมดอารมณ์อ่านฟิคหมด อีเด็กเปรต😡😡😡,0
9.03E+17,พ่อมึงสร้างห้องเรียนหรออยากนั้งตรงไหนเรื่องกู ที่เพื่อนจะนั้งเห็นเรียกร้องจังเลยมึงมาเเย่งที่กูนั้งยังไม่สาเเหลงเลย ไม่อยากมีเรื่องกับคนเปรต,0
8.92E+17,"นานแล้วนะที่ไม่เจอสลิ่มมาวุ่นวาย วันนี้เจอมาหนึ่ง ตลกดี วันนี้วันพระ สงสัยเปรตสลิ่ม ออกอาละวาด
😂😂😂😂😂😂😂😂😂😂😂😂",0
9.03E+17,เด็กเวร ตายไปเกิดเป็นเปรตยังน้อยไป มึงอะ,0
9.03E+17,เห็นหมอหญิงเหยียดคนเตี้ยกว่า แหม จ้า สวย ใครจะไปสูงสวยเหมือนเปรตอย่างหมอละ sizism เกินน,0
8.99E+17,จะบ่นเป็นคำหยาบคายใน 3 2 1 อีเหี้ยตุ๊กๆ มึงจะขับรถส้นตีนแบบนี้ต่อไปหรอ นึกจะเลี้ยวตรงไหนก็เลี้ยวอะนะ พ่อพี่สร้างถนนหรอคะ อีห่าราก เปรต,0
8.92E+17,อยากด่าใครก็ด่าได้หรอวะไม่รู้จักกันอ่ะ คือฟันน้ำนมยังหักไม่หมดจะให้ช่วยถอนงี้ป่ะ? อิเด็กเปรต,0
8.99E+17,ทำไมวันนี้กูคันตีนจังหว่ะ สัส — รู้สึกโมโห,0
8.92E+17,ทำงานห่วยขนาดนี้แล้วยังมีหน้ามาห้ามถ่ายรูป อีผีเปรต จบงานเมื่อไหร่นะ 😡 ทั้งมิวสิคเทสต์ ทั้งทิกเก็ตเทล เจอกูหมดแน่ เดี๋ยวก่อนๆ,0
8.99E+17,"ปชช.ที่ตื่นแล้ว..
จงหลับตา..ไม่ยินดียินร้าย
ต่อ..ลีลาซาตานเปรตนรก!!",0
8.99E+17,ตัดผมเปรตๆ ทีหลังอย่าเปิดร้าน,0
8.92E+17,และใครแม่งจะปล่อยให้คนอื่นมาฉี่รอบบ้านตัวเองวะอีห่า ห้องน้ำก็มีมั้ย เด็กเปรต โตแล้วพูดไม่รู้เรื่อง,0
9.00E+17,มึงแรดร่านเพราะใส่บิกินี่ ,1
9.01E+17,ฝ่ายนึงใช้แต่ความชอบ ไม่ใช้เหตุผลข้อเท็จจริงส้นตีนอะไรเลย,0
8.92E+17,โอ้ยอีเหี้ยกูไม่อ่านแม่งแล้ว ขอสาปแช่งให้พวกมึงโง่ๆๆๆ แหกปากไม่สนใจชาวบ้านเลย กูว่าสักวันนึงกูต้องได้วอร์กับพวกมึงละอีเปรต!!,0
8.92E+17,สะใจแม่แขกวันนี้มาก อีมิ้นโดนด่าเสียหมา อีมิ้นอีหน้าหี เออกูจะด่ามัน กูเกลียดมันเหมือนกัน จบนะ,1
8.99E+17,เรานี่แผ่ส่วนบุญให้สองคู่รักผีเปรตเลยจ้า,0
8.99E+17,อิลุงเปรต กูเลี้ยวมาครึ่งคันละ มึงหลบซ้ายอีกนิดก็พ้น ฟวยทำเป็นเปิดกระจกมองหน้า ลูกหลานไม่สั่งสอนหรอวะ,0
